1781249175.025,0.221,0.550,34.833,0.366,0.431
1781249175.361,0.318,0.462,30.736,0.308,0.374
1781249175.694,0.223,0.286,35.290,0.303,0.255
1781249176.030,0.222,0.448,55.793,0.317,0.350
1781249176.388,0.207,0.444,29.699,0.402,0.301
1781249176.719,0.212,0.373,12.638,0.363,0.446
1781249177.033,0.351,0.325,50.625,0.349,0.689
1781249177.386,0.224,0.425,37.666,0.371,0.418
1781249177.725,0.234,0.514,35.994,0.492,0.320
1781249178.063,0.199,0.365,51.859,0.297,0.619
1781249178.416,0.221,0.510,34.728,0.302,0.243
1781249178.753,0.233,0.314,61.414,0.339,0.406
1781249179.115,0.272,0.331,43.847,0.403,0.362
1781249179.461,0.215,0.511,46.716,0.431,0.221
1781249179.809,0.336,0.495,35.492,0.330,0.394
1781249180.146,0.269,0.327,53.069,0.340,0.326
1781249180.501,0.217,0.327,34.060,0.388,0.247
1781249180.836,0.258,0.317,64.174,0.554,0.474
1781249181.202,0.250,0.326,48.622,0.329,0.399
1781249181.553,0.217,0.310,32.504,0.310,0.236
1781249181.886,0.243,0.448,50.336,0.339,1.106
1781249182.239,0.208,0.479,40.113,0.290,0.258
1781249182.581,0.235,0.363,42.608,0.323,0.367
1781249182.925,0.230,0.450,30.236,0.340,0.295
1781249183.257,0.249,0.436,39.143,0.431,0.389
1781249183.597,0.267,0.436,37.580,0.433,0.312
1781249183.937,0.216,0.271,40.651,0.363,0.304
1781249184.279,0.218,0.333,24.123,0.374,0.346
1781249184.604,0.249,0.324,30.479,0.378,0.422
1781249184.936,0.252,0.294,72.513,0.388,0.233
1781249185.310,0.240,0.393,41.699,0.415,0.537
1781249185.654,0.227,0.280,43.956,0.304,0.286
1781249185.999,0.217,0.320,37.368,0.384,0.362
1781249186.338,0.230,0.415,41.265,0.448,0.373
1781249186.681,0.229,0.521,41.101,0.313,0.335
1781249187.024,0.211,0.422,34.158,0.311,0.368
1781249187.360,0.272,0.484,56.766,0.464,0.330
1781249187.718,0.238,0.442,28.932,0.459,0.295
1781249188.049,0.222,0.275,10.685,0.348,0.282
1781249188.361,0.223,0.482,36.724,0.307,0.236
1781249188.699,0.226,0.343,40.614,0.488,0.364
1781249189.041,0.252,0.346,54.177,0.325,0.349
1781249189.397,0.394,0.358,31.314,0.323,0.360
1781249189.730,0.216,0.298,27.219,0.367,0.288
1781249190.059,0.222,0.261,58.254,0.324,0.305
1781249190.418,0.209,0.436,40.579,0.378,0.281
1781249190.760,0.236,0.485,34.343,0.324,0.239
1781249191.096,0.224,0.416,41.473,0.492,0.421
1781249191.439,0.248,0.297,36.322,0.430,0.384
1781249191.777,0.295,0.449,49.000,0.375,0.308
1781249192.128,0.220,0.293,30.916,0.501,0.274
1781249192.460,0.240,0.437,32.195,0.455,0.255
1781249192.794,0.216,0.276,46.013,0.467,0.457
1781249193.142,0.215,0.383,34.017,0.311,0.340
1781249193.477,0.251,0.329,47.578,0.375,0.307
1781249193.827,0.236,0.295,40.905,0.414,0.348
1781249194.169,0.214,0.425,33.223,0.368,0.332
1781249194.504,0.217,0.305,29.340,0.434,0.279
1781249194.835,0.252,0.338,11.228,0.292,0.250
1781249195.147,0.223,0.305,46.017,0.288,0.235
1781249195.494,0.228,0.362,53.122,0.349,0.247
1781249195.849,0.238,0.437,41.745,0.317,0.257
1781249196.192,0.229,0.321,41.317,0.287,0.247
1781249196.535,0.221,0.368,37.779,0.371,0.364
1781249196.874,0.217,0.383,35.728,0.296,0.285
1781249197.211,0.229,0.448,13.713,0.288,0.236
1781249197.526,0.250,0.276,43.129,0.305,0.271
1781249197.871,0.203,0.346,43.437,0.369,0.288
1781249198.216,0.235,0.314,54.177,0.354,0.328
1781249198.571,0.195,0.321,21.802,0.294,0.222
1781249198.894,0.217,0.383,38.764,0.314,0.326
1781249199.235,0.247,0.332,50.600,0.390,0.285
1781249199.587,0.224,0.345,52.717,0.286,0.379
1781249199.941,0.222,0.428,38.707,0.464,0.830
1781249200.282,0.239,0.321,46.555,0.295,0.352
1781249200.630,0.213,0.296,36.228,0.312,0.457
1781249200.967,0.257,0.319,28.387,0.359,0.260
1781249201.297,0.350,0.416,23.079,0.446,0.399
1781249201.622,0.216,0.329,28.923,0.347,0.280
1781249201.952,0.241,0.446,33.670,0.319,0.399
1781249202.288,0.234,0.359,31.886,0.284,0.247
1781249202.621,0.232,0.356,62.040,0.417,0.340
1781249202.985,0.256,0.337,35.041,0.325,0.258
1781249203.321,0.217,0.326,37.601,0.360,0.358
1781249203.660,0.213,0.270,42.498,0.356,0.283
1781249204.004,0.231,0.312,41.199,0.306,0.257
1781249204.346,0.239,0.418,49.966,0.441,0.279
1781249204.698,0.227,0.296,46.755,0.396,0.253
1781249205.046,0.226,0.326,29.038,0.318,0.563
1781249205.377,0.208,0.273,39.457,0.316,0.709
1781249205.718,0.227,0.469,45.767,0.371,0.356
1781249206.065,0.248,0.289,55.787,0.283,0.456
1781249206.423,0.212,0.340,42.190,0.481,0.642
1781249206.767,0.223,0.308,42.400,0.277,0.314
1781249207.111,0.255,0.333,28.747,0.324,0.404
1781249207.441,0.218,0.436,30.673,0.448,0.283
1781249207.773,0.217,0.428,53.972,0.354,0.273
1781249208.129,0.252,0.340,23.112,0.364,0.279
1781249208.453,0.222,0.360,42.491,0.374,0.318
1781249208.797,0.324,0.304,47.016,0.337,0.312
1781249209.146,0.219,0.390,31.727,0.305,0.305
1781249209.479,0.221,0.364,48.973,0.441,0.587
1781249209.830,0.221,0.470,31.704,0.457,0.470
1781249210.163,0.218,0.380,37.077,0.304,0.576
1781249210.502,0.221,0.401,46.094,0.304,0.416
1781249210.850,0.233,0.434,34.464,0.353,0.264
1781249211.186,0.227,0.470,41.143,0.326,0.259
1781249211.528,0.210,0.274,35.372,0.439,0.246
1781249211.865,0.351,0.448,33.468,0.280,0.287
1781249212.200,0.217,0.261,47.597,0.319,0.335
1781249212.549,0.327,0.318,51.696,0.406,0.338
1781249212.902,0.273,0.323,50.861,0.370,0.314
1781249213.255,0.221,0.401,30.190,0.305,0.238
1781249213.586,0.246,0.304,33.237,0.486,0.856
