thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780836823538,1780836823904,366,FAIL
1,2,1780836823920,1780836824282,362,FAIL
1,3,1780836824325,1780836824707,382,FAIL
1,4,1780836824733,1780836825068,335,FAIL
1,5,1780836825104,1780836825464,360,FAIL
1,6,1780836825480,1780836825824,344,FAIL
1,7,1780836825872,1780836826217,345,FAIL
1,8,1780836826235,1780836826631,396,FAIL
1,9,1780836826667,1780836826887,220,FAIL
1,10,1780836826901,1780836827111,210,FAIL
1,11,1780836827127,1780836827335,208,FAIL
1,12,1780836827350,1780836827570,220,FAIL
1,13,1780836827591,1780836827798,207,FAIL
1,14,1780836827812,1780836828110,298,FAIL
1,15,1780836828122,1780836828393,271,FAIL
1,16,1780836828408,1780836828626,218,FAIL
1,17,1780836828657,1780836828859,202,FAIL
1,18,1780836828880,1780836829058,178,FAIL
1,19,1780836829088,1780836829309,221,FAIL
1,20,1780836829328,1780836829476,148,FAIL
10,1,1780836823580,1780836823905,325,OK
10,2,1780836823929,1780836824283,354,OK
10,3,1780836824300,1780836824707,407,OK
10,4,1780836824734,1780836825068,334,OK
10,5,1780836825081,1780836825469,388,OK
10,6,1780836825502,1780836825826,324,OK
10,7,1780836825836,1780836826216,380,OK
10,8,1780836826251,1780836826635,384,OK
10,9,1780836826650,1780836826851,201,OK
10,10,1780836826863,1780836827050,187,OK
10,11,1780836827076,1780836827282,206,OK
10,12,1780836827312,1780836827511,199,OK
10,13,1780836827520,1780836827733,213,OK
10,14,1780836827755,1780836827964,209,OK
10,15,1780836827989,1780836828178,189,OK
10,16,1780836828191,1780836828394,203,OK
10,17,1780836828422,1780836828627,205,OK
10,18,1780836828661,1780836828859,198,OK
10,19,1780836828869,1780836829063,194,OK
10,20,1780836829070,1780836829303,233,OK
11,1,1780836823585,1780836823905,320,OK
11,2,1780836823940,1780836824283,343,OK
11,3,1780836824336,1780836824706,370,OK
11,4,1780836824723,1780836825068,345,OK
11,5,1780836825082,1780836825474,392,OK
11,6,1780836825503,1780836825826,323,OK
11,7,1780836825862,1780836826218,356,OK
11,8,1780836826235,1780836826636,401,OK
11,9,1780836826648,1780836826850,202,OK
11,10,1780836826870,1780836827050,180,OK
11,11,1780836827081,1780836827281,200,OK
11,12,1780836827309,1780836827511,202,OK
11,13,1780836827523,1780836827733,210,OK
11,14,1780836827750,1780836827963,213,OK
11,15,1780836827974,1780836828178,204,OK
11,16,1780836828188,1780836828394,206,OK
11,17,1780836828425,1780836828628,203,OK
11,18,1780836828647,1780836828859,212,OK
11,19,1780836828871,1780836829063,192,OK
11,20,1780836829088,1780836829304,216,OK
12,1,1780836823591,1780836823911,320,OK
12,2,1780836823949,1780836824282,333,OK
