552.996,730.163,593.282,654.608,557.357,305.398,567.845
384.999,307.022,607.516,505.572,850.495,496.664,402.001
681.835,480.399,608.256,308.940,683.680,484.727,579.749
351.174,584.901,609.681,462.079,776.665,547.656,424.400
487.841,482.655,610.115,339.906,675.671,454.296,521.734
819.022,873.045,609.871,712.985,555.896,318.750,563.246
542.150,599.041,604.450,404.369,459.662,570.584,294.495
383.782,206.656,595.584,551.174,557.303,497.339,486.396
372.844,391.451,661.917,780.059,573.439,240.384,150.837
391.646,592.583,617.775,395.582,295.645,398.452,769.415
421.254,449.214,617.236,737.393,196.746,309.970,276.239
262.683,725.989,614.745,446.299,472.997,471.622,130.009
520.413,355.595,609.794,707.138,391.445,425.892,466.837
618.687,506.431,602.938,566.664,508.779,718.372,441.509
302.285,130.739,601.046,619.578,311.024,269.101,338.079
1044.815,689.197,652.292,666.478,347.105,662.337,501.378
526.779,591.878,649.090,259.418,791.390,648.110,719.958
608.276,404.002,621.214,651.128,166.397,646.552,469.012
232.350,578.473,626.258,408.318,710.857,494.778,642.511
597.867,171.402,627.692,633.137,603.148,301.169,588.267
831.932,477.091,626.358,414.438,495.595,413.835,422.729
970.000,582.053,627.325,632.071,640.406,386.997,386.862
953.651,635.239,629.157,437.271,141.941,478.975,211.740
807.501,672.493,625.179,460.167,587.051,331.836,377.399
107.501,141.621,614.625,289.594,340.114,543.765,363.008
591.427,376.410,606.409,548.994,447.608,758.171,497.791
536.814,548.409,599.815,427.656,275.376,640.075,549.340
275.813,431.941,606.796,424.043,423.464,577.927,304.742
836.894,263.536,610.860,509.952,580.304,393.251,340.815
525.260,810.309,594.426,635.542,521.947,689.043,148.682
347.191,245.200,586.961,591.274,540.957,427.206,331.301
308.579,607.254,580.110,679.977,282.190,762.024,308.625
797.419,224.251,573.686,519.151,88.818,374.210,781.698
501.094,551.036,568.813,480.242,292.927,586.123,280.540
355.016,450.935,564.300,518.792,317.848,715.257,52.653
341.862,310.274,538.350,625.653,401.835,160.515,830.296
629.998,766.477,520.214,321.748,832.957,272.356,761.071
311.108,555.595,522.226,696.457,316.333,724.485,676.169
402.210,509.312,524.709,184.459,313.973,153.375,630.893
663.651,689.236,520.619,425.999,428.859,539.808,390.195
622.228,422.165,511.668,360.967,536.137,435.681,532.958
485.877,237.516,501.677,480.550,424.867,572.680,589.689
631.531,286.615,480.414,646.384,724.496,518.639,166.574
696.338,813.406,450.655,412.809,798.106,562.464,901.301
917.505,742.555,395.859,627.268,701.127,222.606,728.119
700.795,165.094,374.062,174.884,535.221,850.216,313.619
430.799,427.488,374.034,477.147,316.193,538.660,657.054
591.742,459.583,357.288,128.634,682.374,387.403,294.686
406.538,615.440,335.634,321.856,252.783,222.659,167.224
322.666,451.136,303.680,357.303,285.974,460.201,916.194
470.566,181.635,276.700,616.713,597.524,816.087,778.460
448.991,617.713,252.378,151.586,408.054,69.307,732.728
597.432,437.645,219.298,353.316,348.714,522.269,673.624
505.836,425.615,155.236,560.368,596.035,905.931,623.767
696.306,729.861,31.902,535.844,343.690,122.377,278.680
254.724,635.444,60.003,285.058,380.959,512.710,322.378
926.647,690.935,31.250,636.013,316.465,320.789,178.160
277.276,363.209,31.250,328.292,220.576,589.711,570.921
110.625,795.335,31.301,600.288,446.261,368.047,457.655
435.153,406.790,844.027,398.915,490.870,587.736,622.994
538.379,544.764,728.915,661.670,506.286,803.012,622.299
234.936,324.876,580.783,509.124,436.776,304.442,154.679
505.423,428.045,569.334,426.812,255.981,597.154,325.815
742.530,671.462,564.768,631.676,214.936,730.839,602.562
518.725,558.424,554.589,95.216,499.837,603.981,31.250
487.130,118.881,641.407,737.116,453.412,520.510,522.111
697.234,469.578,552.275,460.645,448.206,154.984,715.858
493.161,426.313,807.972,507.818,295.142,194.178,404.339
527.824,408.064,823.884,224.164,447.874,465.332,511.251
429.814,573.596,847.337,301.916,428.432,688.202,516.616
180.549,437.211,754.212,387.362,380.921,688.811,390.994
521.960,452.311,659.804,669.719,482.344,644.185,810.871
481.030,574.968,653.042,655.794,888.795,819.471,445.790
171.401,486.521,663.362,741.877,406.419,619.273,700.390
494.366,769.930,688.353,374.524,878.224,618.931,560.147
