318.282,675.892,552.546,352.394,687.511,538.379,375.060
562.746,444.563,568.272,550.865,576.784,234.936,472.535
495.940,395.843,456.197,529.982,480.041,505.423,419.712
317.024,370.609,748.815,482.346,452.778,742.530,711.605
314.745,855.992,899.443,755.737,784.928,518.725,181.049
193.816,473.302,772.302,641.202,899.186,487.130,531.148
487.581,270.217,389.067,531.158,464.485,697.234,738.627
272.425,665.629,569.744,632.626,302.212,493.161,265.010
295.988,54.773,567.989,205.018,513.881,527.824,519.474
352.633,198.045,562.161,602.761,977.945,429.814,704.136
580.119,349.122,514.168,548.592,208.850,180.549,637.995
301.273,70.063,632.633,539.413,426.778,521.960,592.003
473.290,604.512,534.436,232.757,397.835,481.030,112.508
448.640,494.467,417.262,848.462,152.752,171.401,280.402
428.088,438.327,462.845,298.920,444.135,494.366,700.483
528.372,637.193,501.739,325.117,708.176,642.365,505.525
31.250,607.096,611.429,442.772,532.774,818.942,740.735
585.855,511.218,864.738,535.003,528.715,255.077,679.642
250.191,732.900,741.264,126.953,340.942,555.088,484.139
571.514,660.781,702.997,519.539,627.966,618.560,383.179
488.672,466.031,746.528,791.486,290.428,549.801,281.107
523.010,761.944,424.700,629.652,334.683,767.656,132.247
470.684,782.946,599.752,720.107,670.242,99.810,459.374
545.254,583.143,498.618,735.807,303.307,503.034,644.764
692.803,233.721,819.931,601.080,389.789,356.129,670.917
340.252,577.633,484.240,395.565,479.568,748.334,691.695
720.682,595.679,469.033,588.537,622.243,504.017,596.310
419.715,337.668,373.937,881.708,285.122,556.009,442.242
547.135,565.704,245.171,183.548,467.274,378.488,495.779
795.856,279.411,358.775,593.457,549.773,690.390,867.609
700.326,394.714,373.692,443.307,470.670,405.094,468.362
650.529,500.792,861.609,690.469,856.232,319.757,582.627
387.812,721.802,442.096,492.329,624.359,441.382,836.340
572.161,631.495,295.379,603.848,419.819,660.076,620.719
416.010,588.353,348.660,330.273,303.245,422.593,372.098
254.007,725.683,439.728,432.121,506.641,189.838,834.953
605.132,191.804,360.575,509.013,379.060,417.779,244.610
345.677,475.871,291.775,770.825,233.489,139.119,476.419
491.774,527.529,291.938,689.192,641.548,676.199,593.283
412.032,515.399,354.318,427.812,255.654,308.451,572.066
38.449,390.654,199.801,803.183,805.496,627.952,700.738
497.261,418.497,122.298,412.495,642.447,519.573,580.382
396.932,217.358,265.965,627.975,518.928,433.497,394.285
766.147,31.250,818.605,267.521,551.775,583.284,422.222
