366.556,419.206,767.108,456.982,573.158,352.394,320.894
518.476,754.229,728.206,208.815,268.886,550.865,470.506
249.919,854.739,714.529,411.930,375.196,529.982,508.604
247.028,584.236,721.532,254.322,373.320,482.346,440.456
724.244,243.459,722.485,533.429,333.807,755.737,451.481
522.458,356.087,692.767,530.110,453.250,641.202,563.703
834.323,426.323,688.005,374.238,488.913,531.158,871.850
503.885,692.587,686.126,510.230,496.693,632.626,381.415
576.486,446.285,683.677,237.712,208.321,205.018,601.324
629.974,536.504,679.534,474.006,900.618,602.761,698.849
408.108,587.609,641.642,420.574,258.301,548.592,417.121
617.137,230.419,662.373,509.167,282.318,539.413,290.895
762.577,860.542,652.485,342.477,543.767,232.757,538.015
769.634,321.987,662.710,623.170,923.893,848.462,439.174
441.794,495.631,904.950,538.622,329.700,298.920,762.301
677.791,667.790,705.773,149.633,561.770,325.117,475.718
474.843,324.174,651.266,693.626,368.649,442.772,548.073
251.677,499.897,369.226,353.399,371.466,535.003,682.031
514.251,622.779,638.454,655.207,144.613,126.953,236.853
512.080,767.834,629.582,465.969,536.113,519.539,315.159
441.374,528.900,605.123,371.338,755.025,791.486,335.014
377.413,677.667,622.932,482.226,518.405,629.652,467.804
703.828,649.434,611.862,692.065,410.106,720.107,582.726
329.236,534.408,576.296,502.156,773.686,735.807,620.493
344.522,249.558,565.456,538.944,877.100,601.080,289.224
485.849,543.320,544.547,492.958,821.950,395.565,237.176
734.607,270.976,530.703,527.356,227.215,588.537,695.650
390.288,304.474,516.168,643.187,180.728,881.708,711.465
462.190,642.997,499.669,684.802,581.785,183.548,454.098
1040.258,440.519,487.788,302.487,627.806,593.457,544.698
532.944,162.819,473.033,401.295,252.599,443.307,31.250
471.165,456.928,474.265,721.510,723.102,690.469,562.540
598.749,291.488,471.170,609.516,846.600,492.329,159.595
180.416,518.390,456.514,248.602,768.227,603.848,140.161
245.987,727.120,422.889,420.590,669.142,330.273,541.621
889.520,584.789,417.270,533.987,742.387,432.121,385.131
509.090,855.933,405.695,745.380,417.492,509.013,556.070
387.013,292.775,401.574,380.737,534.374,770.825,347.298
591.445,361.690,389.976,296.325,754.993,689.192,619.758
640.397,507.372,372.727,352.411,494.390,427.812,714.241
371.584,967.883,362.594,738.880,467.296,803.183,556.379
520.434,725.044,359.473,282.646,504.175,412.495,506.972
270.286,797.154,330.595,473.820,694.416,627.975,640.729
488.960,362.716,310.993,633.733,564.663,267.521,440.520
543.325,388.344,310.764,371.440,197.917,690.834,689.196
601.573,690.174,284.429,392.568,467.612,544.396,731.307
77.225,719.965,320.041,512.567,516.255,448.964,586.588
460.725,367.018,365.806,674.965,181.362,670.044,342.251
570.159,212.700,435.459,372.416,493.720,852.591,492.031
577.814,516.446,449.660,412.048,289.466,358.887,707.956
617.285,222.350,31.250,142.087,664.825,799.460,810.080
383.248,300.454,267.309,368.135,717.562,267.573,539.746
437.959,436.431,903.519,553.375,483.051,571.668,507.979
604.019,640.716,248.522,105.276,31.250,531.020,803.932
561.464,572.935,227.476,108.052,792.674,169.561,635.135
342.485,637.422,247.940,462.519,833.051,31.250,466.373
822.095,919.984,459.652,698.645,429.401,492.542,470.653
442.253,456.196,247.204,421.637,486.045,482.223,31.250
535.150,654.151,251.723,685.956,590.830,711.487,611.304
831.868,544.000,137.505,757.595,715.481,528.254,332.722
540.846,626.239,288.248,609.915,439.638,366.556,626.239
537.393,664.976,31.250,273.136,230.082,518.476,664.976
637.899,641.049,390.614,685.026,671.016,249.919,641.049
580.094,631.581,382.140,392.931,600.101,247.028,631.581
815.285,568.292,397.809,539.543,662.099,724.244,568.292
360.530,297.147,395.986,530.394,645.434,522.458,297.147
