887.394,396.935,604.952,601.710,754.127,803.012,587.444
516.109,729.442,421.603,478.990,298.381,304.442,634.488
635.791,390.738,544.801,315.442,518.061,597.154,440.523
579.600,833.603,377.987,386.084,598.136,730.839,668.306
610.645,876.231,422.795,574.878,409.895,603.981,402.740
701.002,688.846,530.889,577.785,506.771,520.510,750.443
277.177,684.196,504.884,644.794,487.984,154.984,772.979
706.047,736.833,577.207,526.321,503.895,194.178,541.704
439.560,345.555,527.690,393.315,580.861,465.332,348.975
685.998,434.852,666.996,437.852,724.282,688.202,705.857
540.134,440.622,805.311,273.259,447.294,688.811,553.414
489.521,974.429,642.356,272.003,31.885,644.185,311.455
382.253,575.725,713.264,531.358,611.904,819.471,610.397
428.621,362.621,642.791,265.911,371.308,619.273,690.173
345.427,806.718,466.622,429.388,436.200,618.931,370.122
359.204,330.681,644.766,561.190,579.093,584.804,593.654
601.742,501.021,657.670,385.544,460.704,204.512,295.786
518.275,637.992,455.983,549.402,360.509,629.984,461.984
618.166,323.618,456.872,210.893,760.649,646.393,443.181
319.713,540.484,229.643,31.250,360.278,442.421,674.358
896.809,402.515,470.758,278.794,574.399,824.155,462.070
370.630,561.097,864.378,468.004,319.318,280.434,488.016
600.774,903.422,515.316,212.902,715.644,488.203,794.407
477.686,352.369,375.153,660.901,550.775,456.150,441.347
593.995,497.011,653.380,803.184,181.649,588.399,454.138
184.334,98.038,559.977,651.924,509.731,401.163,594.493
547.077,516.319,506.147,888.897,239.643,703.422,557.803
469.900,208.140,595.753,675.415,874.156,719.845,201.338
303.517,467.050,435.231,371.871,789.464,336.063,246.437
357.750,384.824,628.053,376.023,142.258,599.215,409.937
422.252,458.775,261.000,573.285,424.400,578.942,206.614
596.116,557.930,585.058,487.879,722.373,280.641,635.276
485.235,649.031,379.527,485.827,605.606,701.876,719.582
826.069,273.498,560.734,761.509,500.687,277.060,496.116
535.412,550.535,387.599,672.134,256.184,559.140,408.979
259.252,656.947,240.080,539.002,789.721,392.251,732.522
512.776,450.407,597.344,575.475,600.295,236.141,638.034
343.510,629.867,310.752,515.089,666.421,499.690,840.494
962.853,651.707,31.250,361.362,256.481,633.328,305.024
650.409,776.103,452.380,392.517,321.711,602.794,430.931
272.681,732.451,850.666,731.309,718.289,620.615,291.598
801.056,684.036,920.103,560.330,775.192,540.490,234.380
504.645,714.885,730.174,414.752,950.801,327.464,853.578
495.329,495.334,134.914,656.420,485.061,711.007,732.437
591.581,448.952,480.700,329.693,431.655,443.824,335.835
669.211,529.517,338.297,572.102,660.116,396.408,793.045
410.671,542.102,518.790,562.471,394.991,147.332,408.819
704.772,268.852,75.207,642.359,205.126,299.733,546.856
623.286,509.984,578.022,427.993,446.904,627.913,447.426
543.149,518.617,505.156,835.412,458.727,401.422,164.446
384.734,530.503,664.570,574.955,286.686,332.482,235.901
540.547,433.211,645.111,538.757,341.010,508.431,625.063
297.574,469.808,476.248,565.956,477.192,613.243,344.018
448.874,474.848,253.857,174.459,550.477,215.198,465.691
451.233,574.309,562.791,377.361,252.317,361.175,341.647
770.924,361.814,368.881,537.064,392.080,537.652,690.969
343.025,327.219,470.093,919.034,527.241,274.452,516.378
682.307,734.085,642.798,355.804,575.895,183.801,408.123
560.351,761.838,49.245,414.450,225.133,641.647,653.269
514.911,437.558,429.423,765.565,648.015,463.953,537.716
241.495,730.163,671.120,378.655,589.857,412.456,775.066
791.275,307.022,626.268,520.439,476.158,464.706,383.293
377.841,480.399,583.971,799.808,353.064,313.634,601.799
490.992,584.901,568.488,528.449,287.884,246.007,649.485
401.538,482.655,325.915,568.439,719.883,322.722,377.654
367.565,873.045,367.789,801.886,447.334,427.090,427.745
442.659,599.041,422.938,389.274,463.747,333.655,723.042
846.731,206.656,351.941,312.885,468.616,157.337,723.342
607.601,391.451,444.462,606.599,300.778,431.501,358.146
631.153,592.583,797.935,618.345,826.459,716.069,429.560
713.769,449.214,532.176,447.170,564.941,724.624,794.976
445.286,725.989,417.212,31.250,516.458,520.783,410.770
453.199,355.595,386.936,471.078,386.805,216.886,638.179
342.892,506.431,493.850,534.982,31.250,562.540,620.258
381.672,130.739,698.576,544.592,459.470,362.765,380.269
385.246,689.197,494.347,433.422,634.597,100.128,84.168
801.994,591.878,412.258,626.266,485.879,748.719,612.380
817.680,404.002,715.845,478.103,646.157,292.624,396.093
468.780,578.473,415.106,233.621,756.299,442.272,446.156
382.171,171.402,304.556,567.571,837.395,693.410,745.203
385.776,477.091,356.359,556.676,620.347,366.407,661.356
607.323,582.053,370.846,601.850,338.822,691.737,351.289
172.010,635.239,283.543,704.627,949.932,580.775,280.824
588.602,672.493,490.478,550.844,561.974,356.381,599.645
519.685,141.621,878.247,348.289,530.503,287.034,581.865
430.227,376.410,406.560,510.994,226.586,571.746,425.300
632.888,548.409,31.250,460.544,346.387,848.338,660.129
503.402,431.941,542.262,330.917,266.362,618.964,601.377
514.387,263.536,576.749,252.654,166.160,291.848,377.155
533.174,810.309,330.162,311.485,448.306,618.123,183.730
496.888,245.200,297.189,172.784,334.884,645.398,551.502
353.088,607.254,580.038,536.989,532.949,339.959,512.983
467.406,224.251,824.886,664.272,466.111,462.367,604.452
1066.724,551.036,360.095,430.623,618.566,292.747,376.930
274.924,450.935,784.667,272.261,597.400,378.143,358.414
531.649,310.274,703.114,789.610,211.613,585.161,219.074
683.577,766.477,504.752,613.286,136.809,748.656,290.975
245.867,555.595,372.828,321.220,477.573,691.302,340.678
373.550,509.312,200.505,679.273,592.441,729.020,287.111
369.727,689.236,521.076,429.606,790.123,565.940,590.889
525.686,422.165,302.028,365.488,526.737,745.988,524.499
369.008,237.516,685.271,627.090,374.271,483.166,511.916
215.659,286.615,417.417,666.350,487.251,504.035,606.480
560.543,813.406,654.034,612.447,450.914,548.941,534.141
597.175,742.555,369.400,260.397,696.968,219.941,110.195
330.383,165.094,582.789,667.044,534.073,437.708,372.115
332.307,427.488,410.944,706.653,540.439,288.486,558.906
