thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780841661146,1780841661531,385,OK
1,2,1780841661547,1780841661840,293,OK
1,3,1780841661847,1780841662161,314,OK
1,4,1780841662178,1780841662486,308,OK
1,5,1780841662498,1780841662801,303,OK
1,6,1780841662815,1780841663173,358,OK
1,7,1780841663189,1780841663561,372,OK
1,8,1780841663568,1780841663933,365,OK
1,9,1780841663949,1780841664306,357,OK
1,10,1780841664325,1780841664666,341,OK
1,11,1780841664683,1780841664987,304,OK
1,12,1780841664993,1780841665315,322,OK
1,13,1780841665333,1780841665638,305,OK
1,14,1780841665656,1780841666004,348,OK
1,15,1780841666017,1780841666334,317,OK
2,1,1780841661152,1780841661527,375,OK
2,2,1780841661536,1780841661840,304,OK
2,3,1780841661858,1780841662161,303,OK
2,4,1780841662169,1780841662486,317,OK
2,5,1780841662498,1780841662801,303,OK
2,6,1780841662815,1780841663173,358,OK
2,7,1780841663191,1780841663561,370,OK
2,8,1780841663575,1780841663933,358,OK
2,9,1780841663951,1780841664298,347,OK
2,10,1780841664309,1780841664667,358,OK
2,11,1780841664683,1780841664986,303,OK
2,12,1780841664995,1780841665319,324,OK
2,13,1780841665335,1780841665642,307,OK
2,14,1780841665665,1780841665999,334,OK
2,15,1780841666007,1780841666335,328,OK
3,1,1780841661157,1780841661527,370,OK
3,2,1780841661532,1780841661840,308,OK
3,3,1780841661847,1780841662161,314,OK
3,4,1780841662182,1780841662485,303,OK
3,5,1780841662503,1780841662802,299,OK
3,6,1780841662809,1780841663173,364,OK
3,7,1780841663189,1780841663559,370,OK
3,8,1780841663575,1780841663933,358,OK
3,9,1780841663949,1780841664295,346,OK
3,10,1780841664315,1780841664667,352,OK
3,11,1780841664683,1780841664986,303,OK
3,12,1780841664995,1780841665316,321,OK
3,13,1780841665334,1780841665638,304,OK
3,14,1780841665646,1780841665999,353,OK
3,15,1780841666016,1780841666335,319,OK
4,1,1780841661163,1780841661527,364,OK
4,2,1780841661543,1780841661841,298,OK
4,3,1780841661849,1780841662161,312,OK
4,4,1780841662167,1780841662486,319,OK
4,5,1780841662492,1780841662801,309,OK
4,6,1780841662809,1780841663177,368,OK
4,7,1780841663193,1780841663561,368,OK
4,8,1780841663568,1780841663933,365,OK
4,9,1780841663945,1780841664296,351,OK
4,10,1780841664323,1780841664666,343,OK
4,11,1780841664683,1780841664986,303,OK
4,12,1780841664995,1780841665316,321,OK
4,13,1780841665329,1780841665639,310,OK
4,14,1780841665656,1780841665998,342,OK
4,15,1780841666020,1780841666334,314,OK
5,1,1780841661172,1780841661526,354,OK
5,2,1780841661545,1780841661844,299,OK
5,3,1780841661860,1780841662161,301,OK
5,4,1780841662167,1780841662485,318,OK
5,5,1780841662502,1780841662803,301,OK
5,6,1780841662819,1780841663173,354,OK
5,7,1780841663189,1780841663561,372,OK
5,8,1780841663576,1780841663933,357,OK
5,9,1780841663952,1780841664296,344,OK
5,10,1780841664309,1780841664671,362,OK
5,11,1780841664687,1780841664990,303,OK
5,12,1780841665002,1780841665316,314,OK
5,13,1780841665329,1780841665638,309,OK
5,14,1780841665661,1780841666000,339,OK
5,15,1780841666016,1780841666335,319,OK
6,1,1780841661181,1780841661526,345,OK
6,2,1780841661533,1780841661840,307,OK
6,3,1780841661852,1780841662161,309,OK
6,4,1780841662178,1780841662489,311,OK
6,5,1780841662505,1780841662802,297,OK
6,6,1780841662819,1780841663172,353,OK
6,7,1780841663180,1780841663561,381,OK
6,8,1780841663577,1780841663933,356,OK
6,9,1780841663945,1780841664295,350,OK
6,10,1780841664315,1780841664666,351,OK
6,11,1780841664683,1780841664987,304,OK
6,12,1780841664995,1780841665316,321,OK
6,13,1780841665343,1780841665638,295,OK
6,14,1780841665646,1780841665997,351,OK
6,15,1780841666007,1780841666335,328,OK
7,1,1780841661188,1780841661526,338,OK
7,2,1780841661536,1780841661840,304,OK
7,3,1780841661849,1780841662161,312,OK
7,4,1780841662178,1780841662485,307,OK
7,5,1780841662502,1780841662801,299,OK
7,6,1780841662815,1780841663173,358,OK
7,7,1780841663180,1780841663561,381,OK
7,8,1780841663568,1780841663937,369,OK
7,9,1780841663958,1780841664296,338,OK
7,10,1780841664309,1780841664667,358,OK
7,11,1780841664683,1780841664986,303,OK
7,12,1780841664992,1780841665315,323,OK
7,13,1780841665329,1780841665638,309,OK
7,14,1780841665646,1780841665998,352,OK
7,15,1780841666005,1780841666377,372,OK
8,1,1780841661195,1780841661526,331,OK
8,2,1780841661532,1780841661840,308,OK
8,3,1780841661854,1780841662164,310,OK
8,4,1780841662186,1780841662485,299,OK
8,5,1780841662492,1780841662807,315,OK
8,6,1780841662830,1780841663172,342,OK
8,7,1780841663189,1780841663565,376,OK
8,8,1780841663581,1780841663933,352,OK
8,9,1780841663947,1780841664296,349,OK
8,10,1780841664310,1780841664666,356,OK
8,11,1780841664683,1780841664986,303,OK
8,12,1780841664992,1780841665316,324,OK
8,13,1780841665333,1780841665638,305,OK
8,14,1780841665656,1780841665999,343,OK
8,15,1780841666005,1780841666334,329,OK
